,GeneID,Length,EntrezGene,Symbol,RefSeq,logFC,logCPM,PValue
ENSRNOG00000007821,ENSRNOG00000007821.5,5705,314862,Dyrk2,NM_001108100,-0.146830570869774,6.61401497787548,0.0372957413454017
ENSRNOG00000007834,ENSRNOG00000007834.5,4383,117152,Cand1,NM_054004,0.0183135974750616,8.29072555863161,0.766863943738377
ENSRNOG00000042668,ENSRNOG00000042668.3,3751,680036,Msrb3,NM_001398959,-0.420036835258299,8.65772352800463,2.18726187762452e-13
ENSRNOG00000004453,ENSRNOG00000004453.2,672,NA,NA,NA,-0.0305330249371721,2.22384696586824,0.834964403263563
ENSRNOG00000024027,ENSRNOG00000024027.5,3120,680066,Lemd3,NM_001191000,0.249376409220237,5.04786981413763,8.51968007767602e-05
ENSRNOG00000004476,ENSRNOG00000004476.5,2242,114557,Wif1,NM_001399510,-1.9218443520777,2.80061664379981,1.9575460383618e-60
ENSRNOG00000030441,ENSRNOG00000030441.3,483,299823,Rps10-ps22,XM_039080585,0.262283875434121,0.209606315863017,0.444779688074558
ENSRNOG00000047350,ENSRNOG00000047350.2,1897,NA,NA,NA,0.311400293999697,7.04228588071994,6.384059709606e-09
ENSRNOG00000005388,ENSRNOG00000005388.6,3290,362886,Rassf3,NM_001108747,0.317185166715374,4.73375641196866,2.60035988184934e-07
ENSRNOG00000005528,ENSRNOG00000005528.5,2987,299827,Tbk1,NM_001106786,0.046897005719173,5.586702772039,0.37900691572161
ENSRNOG00000007088,ENSRNOG00000007088.6,3510,314879,Xpot,NM_001401047,0.327870482139967,7.33237157113938,2.46052638597923e-07
ENSRNOG00000028782,ENSRNOG00000028782.5,3268,500843,Kics2,NM_001109287,0.142353933959801,3.80947427683931,0.0819198412600822
ENSRNOG00000004603,ENSRNOG00000004603.6,3258,314903,Srgap1,NM_001191784,-0.391243174220579,2.42455078622988,0.0055037029309539
ENSRNOG00000004421,ENSRNOG00000004421.6,4486,299841,Rxylt1,NM_001024759,-0.204876291244222,5.99008279996268,0.00156976107161875
ENSRNOG00000004189,ENSRNOG00000004189.6,4575,500837,Helb,NM_001399836,0.214167378375837,4.73266714928592,0.00122105365562751
ENSRNOG00000004226,ENSRNOG00000004226.5,3165,314870,Irak3,NM_001108101,0.214225514853654,5.00316938508395,0.000158380785246128
ENSRNOG00000004312,ENSRNOG00000004312.5,870,362884,Tmbim4,NM_199116,0.06239410235429,4.22695442197095,0.501380867074613
ENSRNOG00000004316,ENSRNOG00000004316.6,381,299818,Llph,NM_001134464,0.0721045655938821,6.1927938167513,0.235055548830706
ENSRNOG00000042460,ENSRNOG00000042460.2,805,84017,Hmga2,NM_032070,-0.821384995646984,4.08326578546133,9.31078161927326e-19
ENSRNOG00000046159,ENSRNOG00000046159.2,3926,299825,Gns,NM_001011989,0.259917312586516,7.94757122259028,3.43445564742782e-08
ENSRNOG00000023202,ENSRNOG00000023202.6,4352,171329,Usp15,NM_145184,0.0113869757846669,6.69058669321117,0.843278252139303
ENSRNOG00000004185,ENSRNOG00000004185.8,6610,314894,Mon2,NM_001040176,0.128040291176863,6.20435758953239,0.0375677929464331
ENSRNOG00000004400,ENSRNOG00000004400.5,1900,25107,Avpr1a,NM_053019,-1.21583989699419,5.81188195786497,5.77752445019423e-106
ENSRNOG00000007839,ENSRNOG00000007839.7,2451,29735,Slc16a7,NM_017302,-0.524518856945598,3.72911689829169,9.5285569678018e-09
ENSRNOG00000007654,ENSRNOG00000007654.7,3800,299830,Lrig3,NM_001432458,-0.540288685219629,4.20906719312856,1.67786628377939e-10
ENSRNOG00000045629,ENSRNOG00000045629.1,1081,299828,Atp23,NM_001134466,-0.360786939981317,3.27595675837041,0.000365773511832884
ENSRNOG00000047598,ENSRNOG00000047598.1,750,NA,NA,NA,0.00575893464536973,5.60646957772993,0.939735499512895
ENSRNOG00000050419,ENSRNOG00000050419.1,3014,79253,Avil,NM_024401,0.520545155781168,0.430613869702084,0.0196314861992922
ENSRNOG00000048843,ENSRNOG00000048843.2,1118,679068,Tsfm,NM_001276476,0.199001979257371,3.51511730603667,0.0985826301885808
ENSRNOG00000047631,ENSRNOG00000047631.1,693,679247,Eef1akmt3,XM_003750328,-1.13009790449373,-0.383101848229176,0.000492055327201868
ENSRNOG00000047895,ENSRNOG00000047895.2,2083,679091,Mettl1,NM_001398933,-0.497138257972713,3.1658866360227,1.84181074392842e-09
ENSRNOG00000046214,ENSRNOG00000046214.2,2426,114700,Cyp27b1,NM_053763,-0.325732046116578,1.35935478874248,0.0313121768742487
ENSRNOG00000046245,ENSRNOG00000046245.2,795,679272,Marchf9,NM_001100601,0.414507537646244,1.83503272544448,0.00610975558457893
ENSRNOG00000025602,ENSRNOG00000025602.4,912,94201,Cdk4,NM_001402395,0.0998733542795402,6.55133552424274,0.120038734907524
ENSRNOG00000025592,ENSRNOG00000025592.5,1948,362890,Tspan31,NM_001008378,-0.161987581005826,6.88782117090587,0.0187068239521133
ENSRNOG00000025584,ENSRNOG00000025584.6,4884,65218,Agap2,NM_023026,-0.770923954299227,1.24949632567856,0.000230640003511533
ENSRNOG00000025570,ENSRNOG00000025570.5,2684,362891,Os9,NM_001007265,0.146193769174541,7.99042759094253,0.00249157140153478
ENSRNOG00000004839,ENSRNOG00000004839.5,2624,64828,B4galnt1,NM_022860,-0.398253793588825,0.917916920293112,0.0841007834493273
ENSRNOG00000029465,ENSRNOG00000029465.5,2940,366909,Slc26a10,NM_001134595,-1.0661950846849,1.2697003929622,9.13519557890705e-06
ENSRNOG00000005034,ENSRNOG00000005034.5,2104,314904,Arhgef25,NM_001400956,-0.541174210559461,6.61346766891959,6.34050293647975e-22
ENSRNOG00000005129,ENSRNOG00000005129.6,1964,500847,Dtx3,NM_001191989,0.245470077726224,5.41700824165631,5.89904716921078e-05
ENSRNOG00000005138,ENSRNOG00000005138.6,3185,140607,Pip4k2c,NM_080480,0.539056074344192,6.72596149779161,8.48854800338656e-23
ENSRNOG00000005299,ENSRNOG00000005299.5,6266,314906,Kif5a,NM_212523,0.707350353271831,-0.641535090481903,0.0555258568595945
ENSRNOG00000025481,ENSRNOG00000025481.4,1912,299850,Dctn2,NM_001004239,-0.190158674983188,6.77798290501741,0.00563061465811097
ENSRNOG00000006209,ENSRNOG00000006209.6,3977,362892,Mbd6,NM_001170566,0.38648982412469,5.2401756013862,0.00263480528162339
ENSRNOG00000006789,ENSRNOG00000006789.6,925,29467,Ddit3,NM_001109986,0.288443304943715,5.09816085722936,1.38198713869704e-05
ENSRNOG00000025459,ENSRNOG00000025459.4,2783,299851,Mars1,NM_001127659,0.223650332628469,6.88815332997046,4.92555874259822e-06
ENSRNOG00000025120,ENSRNOG00000025120.6,3903,140589,Gli1,NM_001191910,-1.23725089253618,0.266185416198338,0.000193699094466866
ENSRNOG00000007601,ENSRNOG00000007601.4,2722,83711,Inhbe,NM_031815,0.241392474553483,1.44546306068366,0.169901895458963
ENSRNOG00000007801,ENSRNOG00000007801.7,3882,362894,R3hdm2,NM_001130557,0.157168169698038,6.59796477482898,0.00685551490577537
ENSRNOG00000031851,ENSRNOG00000031851.5,943,100362331,Ndufa4l2,NM_001271272,0.0756714010296062,-0.399045943987875,0.890655462294934
ENSRNOG00000008106,ENSRNOG00000008106.4,2075,299857,Shmt2,NM_001008322,0.75732544960274,6.48765929134615,1.72921820463126e-19
ENSRNOG00000025059,ENSRNOG00000025059.5,1564,59316,Nxph4,NM_021680,-0.759266465553738,0.019256291293374,0.00434689728496209
ENSRNOG00000025053,ENSRNOG00000025053.5,14714,299858,Lrp1,NM_001130490,0.10313237232872,9.90469977607414,0.148090458274228
ENSRNOG00000025023,ENSRNOG00000025023.4,3577,362896,Stat6,NM_001044250,-0.536291345459238,6.03671826078217,4.14363560219023e-19
ENSRNOG00000008415,ENSRNOG00000008415.6,5304,314910,Nab2,NM_001134874,-0.315496729048675,5.28930816964585,7.02683350808988e-05
ENSRNOG00000029651,ENSRNOG00000029651.6,2343,299511,Rdh16,NM_199208,-0.645449023764454,1.29772554612039,0.00758483886476749
ENSRNOG00000046492,ENSRNOG00000046492.2,1191,679504,Nemp1,NM_001271249,-0.226376393340864,2.21285842527181,0.134585206466401
ENSRNOG00000004306,ENSRNOG00000004306.6,5815,299510,Zbtb39,NM_001130537,0.0896955180317969,4.58242494950553,0.229698331834958
ENSRNOG00000004311,ENSRNOG00000004311.4,1883,29307,Gpr182,NM_053302,0.197936189260581,1.59069790707516,0.261327780943022
ENSRNOG00000024967,ENSRNOG00000024967.5,1029,362897,Uqcrb,NM_001127553,-0.195441356111206,7.1100072817267,0.00104646526046857
ENSRNOG00000004492,ENSRNOG00000004492.6,3732,299514,Mterf3,NM_199387,-0.0767165429112451,5.25194512809073,0.318220981983008
ENSRNOG00000052289,ENSRNOG00000052289.1,2799,314553,Ptdss1,NM_001012113,0.16428144754193,7.48864991969325,0.000438614066311844
ENSRNOG00000033952,ENSRNOG00000033952.3,1782,NA,NA,NA,-0.022366342264187,4.59389470981846,0.859649161382922
ENSRNOG00000053717,ENSRNOG00000053717.1,283,NA,NA,NA,3.47579412240925,2.57818650650183,9.81321464485419e-39
ENSRNOG00000004936,ENSRNOG00000004936.6,2949,25615,Sdc2,NM_013082,-0.249622615524376,8.53254984669983,0.000137726917370521
ENSRNOG00000052862,ENSRNOG00000052862.1,290,NA,NA,NA,3.46650774578864,2.56895663929697,1.55853068758998e-37
ENSRNOG00000005931,ENSRNOG00000005931.6,1908,58952,Cpq,NM_031640,-1.02008389339353,7.59054996080802,5.71159404073305e-90
ENSRNOG00000014169,ENSRNOG00000014169.3,441,314556,Rps18l3,XM_039080586,-0.782568207049406,2.56941380031315,9.59707215618453e-05
ENSRNOG00000006870,ENSRNOG00000006870.6,2231,170910,Mtdh,NM_133398,0.0353285045263145,8.11539181732267,0.67308395416549
ENSRNOG00000006766,ENSRNOG00000006766.6,1845,315047,Laptm4b,NM_001013174,-1.20456796034962,6.47124976656294,4.26028973152057e-70
ENSRNOG00000055844,ENSRNOG00000055844.1,124,120093957,LOC120093957,XR_005487666,0.0729462808783146,-1.08700407336504,0.948749209684491
ENSRNOG00000005975,ENSRNOG00000005975.6,348,NA,NA,NA,-0.0783572113320997,8.38382071873841,0.417833903235929
ENSRNOG00000005437,ENSRNOG00000005437.6,889,65151,Rida,NM_031714,-0.156209523761037,3.95016643198816,0.149868982632004
ENSRNOG00000005243,ENSRNOG00000005243.7,3511,315045,Pop1,NM_001130550,-0.226112534087504,4.1416089647569,0.00121088280818521
ENSRNOG00000005190,ENSRNOG00000005190.5,2200,362899,Nipal2,NM_001130559,-0.200251321376915,3.74841769427137,0.0114972131558071
ENSRNOG00000011278,ENSRNOG00000011278.7,2749,65189,Stk3,NM_031735,0.406509667253443,5.82132502823235,2.19871251441365e-09
ENSRNOG00000011136,ENSRNOG00000011136.6,2026,315039,Osr2,NM_001012118,0.259407721355681,5.10046002359801,0.000364576711678155
ENSRNOG00000051838,ENSRNOG00000051838.1,2439,NA,NA,NA,-0.164202239006698,3.94016282192821,0.0368134150104706
ENSRNOG00000058166,ENSRNOG00000058166.1,1101,NA,NA,NA,0.560002613393848,3.73230110337266,1.11341529114276e-07
ENSRNOG00000010807,ENSRNOG00000010807.5,448,54322,Cox6c,NM_019360,-0.407137939087955,7.92883635225186,5.62556380931849e-11
ENSRNOG00000025551,ENSRNOG00000025551.4,5118,500853,Rgs22,XM_006241548,-4.19041348718223,-0.657516602883601,1.64814914230188e-18
ENSRNOG00000010408,ENSRNOG00000010408.7,517,100361574,Polr2k,NM_001282325,-0.110551063052507,5.21251293635422,0.178660006571068
ENSRNOG00000010078,ENSRNOG00000010078.5,3650,315033,Spag1,NM_001012116,0.438869959605461,1.0770240255394,0.0287798559336936
ENSRNOG00000009658,ENSRNOG00000009658.5,4187,362900,Rnf19a,NM_001130560,0.244474502887712,6.53807538003678,1.00546516158575e-05
ENSRNOG00000025504,ENSRNOG00000025504.5,2239,299982,Ankrd46,NM_001013948,-0.499680560013752,6.05733906997771,9.01758259341728e-05
ENSRNOG00000008639,ENSRNOG00000008639.7,2775,171350,Pabpc1,NM_134353,-0.156697616232657,11.0843116806682,0.00768794167768639
ENSRNOG00000008195,ENSRNOG00000008195.6,2406,25578,Ywhaz,NM_013011,-0.192050245781696,9.60992828638078,3.81181889154669e-05
ENSRNOG00000060956,ENSRNOG00000060956.1,2294,NA,NA,NA,0.26924748726704,7.33875734901811,1.67456152000162e-06
ENSRNOG00000055234,ENSRNOG00000055234.1,3131,NA,NA,NA,0.40625677346792,2.46255016398104,0.000748167047704869
ENSRNOG00000007000,ENSRNOG00000007000.7,5382,299979,Grhl2,NM_001134527,0.924713092402938,1.01803670095743,9.61697258840731e-06
ENSRNOG00000042978,ENSRNOG00000042978.3,3371,553106,Ncald,NM_001024371,-1.02995797800165,4.90107451935725,1.39631587405773e-58
ENSRNOG00000025454,ENSRNOG00000025454.6,1199,299976,Rrm2b,NM_001130543,-1.36673985285203,2.09081576489089,5.27347568101326e-13
ENSRNOG00000006816,ENSRNOG00000006816.7,7293,117060,Ubr5,NM_001191990,-0.0737571023623436,8.25711877713949,0.168892894288785
ENSRNOG00000029443,ENSRNOG00000029443.4,171,NA,NA,NA,-0.165466099505797,7.93184221781696,0.0762848278010737
ENSRNOG00000006118,ENSRNOG00000006118.5,2993,81813,Klf10,NM_031135,-0.420903383511894,4.94054146774787,3.58486972092353e-10
ENSRNOG00000005333,ENSRNOG00000005333.6,4344,58961,Azin1,NM_001301702,-0.387320111169925,7.76837004683767,1.12284289686251e-08
ENSRNOG00000004846,ENSRNOG00000004846.5,1744,299971,Atp6v1c1,NM_001011992,0.130815827827058,6.35828613927786,0.012056769321901
ENSRNOG00000004697,ENSRNOG00000004697.7,3011,140720,Baalc,NM_144762,1.65354912330581,-0.148600043878915,1.05613084037652e-07
ENSRNOG00000004660,ENSRNOG00000004660.5,4202,282581,Fzd6,NM_001130536,0.0651657044997056,3.14473671522415,0.687649510210061
ENSRNOG00000004403,ENSRNOG00000004403.5,2308,315023,Slc25a32,NM_001173334,0.854671774690938,5.96906963965576,5.65245046979724e-44
ENSRNOG00000004301,ENSRNOG00000004301.6,1497,362902,Dcaf13,NM_001173558,0.210794708980694,6.0694465651095,2.8384020202153e-05
ENSRNOG00000004201,ENSRNOG00000004201.7,8401,116839,Rims2,NM_053945,0.895236889861945,4.72686706086562,1.74615294803562e-39
ENSRNOG00000004152,ENSRNOG00000004152.5,4040,314941,Lrp12,NM_001134883,1.30709334815958,6.00496567199632,1.79197849135367e-122
ENSRNOG00000029130,ENSRNOG00000029130.4,801,NA,NA,NA,0.176028229648007,3.69926901817463,0.413585393052101
ENSRNOG00000004109,ENSRNOG00000004109.7,4290,314930,Zfpm2,NM_001130501,0.591128155022488,5.54887806470986,9.11538592350369e-24
ENSRNOG00000056487,ENSRNOG00000056487.1,5133,117520,Oxr1,NM_001197332,0.363253738914932,5.97005364221652,1.73787616223533e-10
ENSRNOG00000056147,ENSRNOG00000056147.1,107,NA,NA,NA,1.61564244059714,0.308938127276418,0.00234356630800157
ENSRNOG00000005854,ENSRNOG00000005854.7,1891,89807,Angpt1,NM_053546,-0.40535571520292,5.86784897416542,0.000272550195594234
ENSRNOG00000005123,ENSRNOG00000005123.7,891,362905,Emc2,NM_001113785,-0.230602716366218,4.61448033618188,0.00275166779521643
ENSRNOG00000024929,ENSRNOG00000024929.5,3739,362906,Nudcd1,NM_001130561,-0.120530864345214,4.72625591605945,0.139604902585733
ENSRNOG00000004681,ENSRNOG00000004681.5,2048,685258,Eny2,NM_001130580,-0.0598897460295996,6.48802583045277,0.348964830620633
ENSRNOG00000004220,ENSRNOG00000004220.5,1922,299864,Ebag9,NM_001009665,-0.0128548833420782,5.3134905862759,0.854938230670881
ENSRNOG00000004200,ENSRNOG00000004200.8,3091,500865,Sybu,NM_001427665,0.36737197755088,0.195108051585734,0.111832403645216
ENSRNOG00000060927,ENSRNOG00000060927.1,459,NA,NA,NA,-0.138530069760069,4.18498091447923,0.280121246479591
ENSRNOG00000024998,ENSRNOG00000024998.4,4577,299897,Trps1,NM_001134837,-0.472470827175174,6.0640468078028,5.29133845161286e-11
ENSRNOG00000004387,ENSRNOG00000004387.6,1127,NA,NA,NA,-0.602059456486726,3.26964127547661,8.94654874022924e-09
ENSRNOG00000004420,ENSRNOG00000004420.5,3556,314949,Rad21,NM_001025701,0.485599656677009,8.45960493698847,1.17698117358488e-16
ENSRNOG00000004844,ENSRNOG00000004844.7,894,299905,Med30,NM_001130539,0.373493698240429,4.12162371638498,4.71333820456662e-06
ENSRNOG00000024886,ENSRNOG00000024886.4,3430,299907,Ext1,NM_001130540,0.21295917057443,6.76464725259178,4.10562955619164e-05
ENSRNOG00000008336,ENSRNOG00000008336.6,2900,25341,Tnfrsf11b,NM_012870,1.03224028780491,6.81801100706001,1.2764630292355e-61
ENSRNOG00000008591,ENSRNOG00000008591.4,4552,299928,Colec10,NM_001130541,1.03649106978346,0.427376220611919,1.0199039412618e-05
ENSRNOG00000034022,ENSRNOG00000034022.4,5042,170844,Taf2,NM_133319,0.207881423441887,6.45143939487646,7.22921061449134e-05
ENSRNOG00000026502,ENSRNOG00000026502.6,1585,299933,Dscc1,NM_001305236,1.05845906801467,5.15957225888928,1.83787527586011e-51
ENSRNOG00000032401,ENSRNOG00000032401.3,995,100359421,H3f3l1,XM_063262628,0.319256400988049,9.28823674585122,6.50269555605822e-09
ENSRNOG00000004328,ENSRNOG00000004328.8,1559,314979,Deptor,NM_001427213,0.991948157900194,5.89349078135251,6.2479082447489e-32
ENSRNOG00000058406,ENSRNOG00000058406.1,216,NA,NA,NA,-0.152244060234207,2.57227626184598,0.43098273204772
ENSRNOG00000026415,ENSRNOG00000026415.6,5385,314981,Col14a1,NM_001130548,1.93003450846222,2.34021260115019,9.35524886809827e-48
ENSRNOG00000004401,ENSRNOG00000004401.6,839,299938,Mrpl13,NM_001006985,0.138052108503578,6.06818331402512,0.0316734457077416
ENSRNOG00000004412,ENSRNOG00000004412.5,3294,500870,Mtbp,NM_001130717,0.71467265520785,5.2634204402987,4.66599956368651e-24
ENSRNOG00000004821,ENSRNOG00000004821.6,3199,299940,Sntb1,NM_001130542,-0.630474781254726,4.32680458936773,6.79443500162422e-13
ENSRNOG00000048334,ENSRNOG00000048334.2,984,NA,NA,NA,0.152117643821337,-0.335751647822661,0.639210157900982
ENSRNOG00000004854,ENSRNOG00000004854.4,4174,25694,Has2,NM_013153,-2.25156952847306,1.29508909765259,9.78174659346054e-20
ENSRNOG00000005417,ENSRNOG00000005417.5,2855,314988,Zhx2,NM_001271056,0.0987390416141288,2.00205921579865,0.461561442988749
ENSRNOG00000005551,ENSRNOG00000005551.6,2763,362912,Derl1,NM_001014202,0.0720892789377989,6.24096720594386,0.157255723992361
ENSRNOG00000006103,ENSRNOG00000006103.7,3727,299949,Tbc1d31,NM_001134842,0.348119271576892,4.94587199621886,2.8419157488877e-08
ENSRNOG00000006370,ENSRNOG00000006370.6,4349,314992,C7h8orf76,NM_001025007,0.243975578419955,4.6966307566556,0.000394357147526356
ENSRNOG00000006412,ENSRNOG00000006412.6,4529,171159,Zhx1,NM_133620,0.040480037501688,6.45377504296681,0.547782125267805
ENSRNOG00000006700,ENSRNOG00000006700.7,1670,362914,Ntaq1,NM_001025024,-0.463492779243684,1.96885101687592,0.00494666444186951
ENSRNOG00000025604,ENSRNOG00000025604.5,4122,314993,Atad2,NM_001134879,0.78455085275162,7.66954900707827,1.88999737387397e-18
ENSRNOG00000006738,ENSRNOG00000006738.7,3179,171043,Fbxo32,NM_133521,-0.39026930126023,4.56690113491869,1.11321443655715e-06
ENSRNOG00000007896,ENSRNOG00000007896.6,4484,314996,Klhl38,NM_001025008,-2.26675585860578,1.25647220363122,4.50861067050187e-34
ENSRNOG00000008271,ENSRNOG00000008271.7,5440,689997,Fam91a1,NM_001127578,0.109956994726457,7.22559363529516,0.0795368596138924
ENSRNOG00000008934,ENSRNOG00000008934.7,2453,500874,Tmem65,NM_001100995,1.30594461647296,4.82367950388718,1.45921660023144e-88
ENSRNOG00000008978,ENSRNOG00000008978.5,1625,314999,Trmt12,NM_001122976,-0.00269421048438327,2.91352875744307,0.989407343113963
ENSRNOG00000008987,ENSRNOG00000008987.7,2723,299954,Ndufb9,NM_001127294,0.188623685187754,4.72159262948416,0.0145102806722431
ENSRNOG00000047198,ENSRNOG00000047198.2,882,690068,Tatdn1,NM_001400945,0.0909745186578535,2.74127065402573,0.395527569556543
ENSRNOG00000009364,ENSRNOG00000009364.7,704,NA,NA,NA,-0.147729592755826,7.59505836948343,0.0116302274040551
ENSRNOG00000009001,ENSRNOG00000009001.6,4999,362918,Mtss1,NM_001130563,0.798349070457536,6.94674403734118,7.84443084301466e-55
ENSRNOG00000033680,ENSRNOG00000033680.5,2399,NA,NA,NA,1.07405036293705,0.206164233436261,0.00200536251879086
ENSRNOG00000009550,ENSRNOG00000009550.7,2726,29230,Sqle,NM_017136,-1.50948839117281,6.61374755312887,3.46187519440883e-158
ENSRNOG00000009739,ENSRNOG00000009739.8,3956,362919,Washc5,NM_001398866,0.327254761636045,6.92449576840159,8.35874746684675e-08
ENSRNOG00000003964,ENSRNOG00000003964.7,1186,299957,Nsmce2,NM_001024876,-0.128492927338624,5.5882029958081,0.0443308674305319
ENSRNOG00000004100,ENSRNOG00000004100.5,1972,78969,Trib1,NM_023985,0.830657250912062,3.9598284174476,5.33420593798505e-29
ENSRNOG00000004500,ENSRNOG00000004500.5,2691,24577,Myc,NM_012603,1.05416993725437,4.564071591791,5.95541314803717e-41
ENSRNOG00000062170,ENSRNOG00000062170.2,3893,NA,NA,NA,-0.553461496195466,3.99130077928299,5.68268896937332e-12
ENSRNOG00000057662,ENSRNOG00000057662.1,5130,NA,NA,NA,0.428478361458014,-1.00841152560744,0.263785906321865
ENSRNOG00000061246,ENSRNOG00000061246.1,1814,299909,Cyrib,NM_001126267,0.0778126262176114,5.48950339329208,0.187411267280061
ENSRNOG00000058733,ENSRNOG00000058733.1,3816,314961,Asap1,NM_001044245,0.251949342173118,7.60482892243725,1.51497196142067e-06
ENSRNOG00000025528,ENSRNOG00000025528.5,5309,362923,Efr3a,NM_001130564,0.0175319416747621,7.0598385559235,0.824159511009909
ENSRNOG00000025460,ENSRNOG00000025460.7,2720,690657,Tmem71,NM_001271215,-0.880252910084553,-1.13569480467547,0.0605182247963056
ENSRNOG00000005486,ENSRNOG00000005486.8,2857,314964,Phf20l1,NM_001025702,0.135259605970562,5.19985555276088,0.132723299322044
ENSRNOG00000006104,ENSRNOG00000006104.7,8724,24826,Tg,NM_001270783,0.28156533668734,1.43409865807651,0.551278131978346
ENSRNOG00000007078,ENSRNOG00000007078.7,1899,65154,Ccn4,NM_031716,-1.35615118915241,6.83353647819514,2.5166646845511e-62
ENSRNOG00000008209,ENSRNOG00000008209.6,5703,362924,St3gal1,NM_001013219,-0.234063719382216,3.43305613427387,0.0658233271445487
ENSRNOG00000054367,ENSRNOG00000054367.2,2272,NA,NA,NA,0.0751467467713013,4.68235332070063,0.238702914793475
ENSRNOG00000046527,ENSRNOG00000046527.2,2219,NA,NA,NA,0.14521611530631,4.8389132128124,0.0603566306211902
ENSRNOG00000025140,ENSRNOG00000025140.6,4556,362925,Zfat,NM_001134957,0.0552647818229006,2.20983608402774,0.711952253386301
ENSRNOG00000031680,ENSRNOG00000031680.1,411,NA,NA,NA,0.554624728979949,0.0661159330315737,0.0627359952575071
ENSRNOG00000031474,ENSRNOG00000031474.3,471,NA,NA,NA,-0.150140141105846,6.22119236880439,0.283120715866133
ENSRNOG00000027569,ENSRNOG00000027569.7,4667,315059,Trappc9,NM_001034156,0.0336262829625802,4.09426834942264,0.706710700071693
ENSRNOG00000009103,ENSRNOG00000009103.7,835,315058,Chrac1,NM_001134880,-0.137323355476955,4.02336583015032,0.0836333023200705
ENSRNOG00000008533,ENSRNOG00000008533.4,3116,59117,Ago2,NM_001408918,0.198907168341624,4.99323715186531,0.0191032696885392
ENSRNOG00000007916,ENSRNOG00000007916.7,3635,25614,Ptk2,NM_013081,0.0873103810663615,7.06421712061468,0.0656780801376368
ENSRNOG00000010794,ENSRNOG00000010794.6,5741,315055,Dennd3,NM_001427258,0.472118392187228,2.47342365828483,3.22046142116687e-05
ENSRNOG00000007818,ENSRNOG00000007818.7,2945,315054,Slc45a4,XM_006241741,0.425152562484706,1.40658740579403,0.0123512820221041
ENSRNOG00000051265,ENSRNOG00000051265.1,162,NA,NA,NA,0.0462570315069962,-1.10776511531109,1
ENSRNOG00000043465,ENSRNOG00000043465.3,3026,54323,Arc,NM_019361,-1.15086517872183,1.83369091990853,3.24445896958338e-11
ENSRNOG00000027238,ENSRNOG00000027238.3,2386,315073,Jrk,NM_001104612,-0.305994533304836,3.22544392742983,0.0056427926846509
ENSRNOG00000005929,ENSRNOG00000005929.6,1542,300015,Them6,NM_001007658,0.18875954626687,1.25583221049391,0.314200908881342
ENSRNOG00000025725,ENSRNOG00000025725.7,741,100363492,Ly6k,NM_001395024,0.363396596622362,5.4279836947322,1.51940097922877e-07
ENSRNOG00000061376,ENSRNOG00000061376.1,431,680210,Psca,NM_001172106,-0.131624572612192,-0.608955757297185,0.735211010793505
ENSRNOG00000030111,ENSRNOG00000030111.4,5711,24294,Cyp11b2,NM_012538,-0.286786246299719,0.807516038084019,0.428916603323749
ENSRNOG00000048148,ENSRNOG00000048148.2,1223,686432,Ly6l,NM_001408784,-0.965818767798316,-1.00046864933843,0.0226299031420455
ENSRNOG00000051320,ENSRNOG00000051320.1,462,NA,NA,NA,0.0166845712405486,2.12083561673122,0.936747395485465
ENSRNOG00000051156,ENSRNOG00000051156.1,537,NA,NA,NA,-0.167074085057491,1.24322400268581,0.431537929190474
ENSRNOG00000007489,ENSRNOG00000007489.3,3454,100910508,Zfp41,XM_008765625,-0.170820662458995,4.72135127151496,0.0233800491751617
ENSRNOG00000021765,ENSRNOG00000021765.7,2849,500893,Gli4,NM_001029926,-0.184720868398882,3.13012539059219,0.0323132540805786
ENSRNOG00000007500,ENSRNOG00000007500.5,2360,300029,Top1mt,NM_001002798,-0.120282144633694,3.61716381067889,0.136710379272705
ENSRNOG00000007597,ENSRNOG00000007597.8,2652,300030,Rhpn1,NM_001305237,-0.491100904467252,-0.25787701173495,0.137416270285181
ENSRNOG00000007668,ENSRNOG00000007668.2,1086,366949,Mafa,NM_001399773,-0.590314549022458,1.08506826753143,0.0062739213699421
ENSRNOG00000007684,ENSRNOG00000007684.5,3355,300032,Zc3h3,NM_001134865,-0.285756110826745,4.59242395415217,7.04875432607066e-05
ENSRNOG00000007728,ENSRNOG00000007728.8,1949,315084,Gsdmd,NM_001130553,-0.890649958789313,5.86969331545075,4.98563309336043e-42
ENSRNOG00000021638,ENSRNOG00000021638.6,2017,300033,Eef1d,NM_001013104,-0.139684121464554,7.60673992209217,0.0177545480629594
ENSRNOG00000008686,ENSRNOG00000008686.6,2520,300034,Tigd5,NM_001126268,-0.620441418698574,1.14304034196019,0.000349853912678933
ENSRNOG00000054724,ENSRNOG00000054724.1,1467,NA,NA,NA,-0.280814424746827,5.01924148075596,2.2266264517717e-05
ENSRNOG00000009020,ENSRNOG00000009020.7,1389,300036,Gfus,NM_001127455,0.02381422100269,4.73983028659506,0.772712135906022
ENSRNOG00000009302,ENSRNOG00000009302.6,1871,102547932,Zfp623,NM_001398989,0.129546858958375,4.09983884341597,0.066179800757896
ENSRNOG00000043439,ENSRNOG00000043439.2,1695,NA,NA,NA,-0.174080943793434,3.01395491183339,0.0972550645832125
ENSRNOG00000057901,ENSRNOG00000057901.1,1664,315088,Zfp707,NM_001135897,-0.149215834003958,3.60346883598631,0.0596399027633487
